rva	size	donor	donor_rva	symbol	unit	score	margin	target_strings	evidence
0x00038310	0x56d	pol20	0x0000bd60	int combatManager::ViewGeneral(int, int, int)	SOURCE/VIEW	0.711995	0.102140	%s the %s|port%04d.icn|vgenwin.bin	shape=0.531;size=0.795;calls=0.853;strings=%s the %s|port%04d.icn|vgenwin.bin;alternate=buka21:?ViewGeneral@combatManager@@QAEHHHH@Z@0x000ad4b0:0.677383
0x0003887d	0x222	pol20	0x000b1973	void advManager::TransferArtifacts(class hero *, class hero *)	SOURCE/EVENTS	0.462375	0.001438		shape=0.378;size=0.874;calls=0.200;alternate=buka21:?Main@textWidget@@UAEHAAUtag_message@@@Z@0x000c3240:0.402914
0x00038a9f	0x161	pol20	0x0000c784	void combatManager::ViewArmy(class army *, int)	SOURCE/VIEW	0.573697	0.191433		shape=0.417;size=0.989;calls=1.000;alternate=buka21:?ViewArmy@combatManager@@QAEXPAVarmy@@H@Z@0x000ade2f:0.474703
0x00038c00	0x1f8	pol20	0x000708b0	void playerData::Write(int)	SOURCE/GAME	0.755300	0.037093		shape=0.893;size=0.880;calls=0.885;alternate=buka21:?Write@playerData@@QAEXH@Z@0x0004bff0:0.582104
0x00038df8	0x1e8	pol20	0x00070aed	void playerData::Read(int)	SOURCE/GAME	0.748053	0.053157		shape=0.880;size=0.876;calls=0.880;alternate=buka21:?Read@playerData@@QAEXH@Z@0x0004c22b:0.555449
0x00038fe0	0x12c	pol20	0x00070d1a	int playerData::NextHero(int)	SOURCE/GAME	0.744515	0.317222		shape=0.774;size=0.997;calls=1.000;alternate=buka21:?NextHero@playerData@@QAEHH@Z@0x0004c457:0.473378
0x0003910c	0x68	pol20	0x00070e47	int playerData::HasMobileHero(void)	SOURCE/GAME	0.635249	0.059128		shape=0.550;size=0.971;calls=1.000;alternate=buka21:?_DestructExceptionObject@@YAXPAUEHExceptionRecord@@E@Z@0x000da26c:0.443578
0x00039174	0x5f	pol20	0x00049373	void game::InitEntireCampaign(int)	SOURCE/Campaign	0.551291	0.065291		shape=0.471;size=0.747;calls=1.000;alternate=buka21:??0baseManager@@QAE@XZ@0x000b5660:0.446683
0x000391d3	0xd1	pol20	0x00070f10	int playerData::BuildingsOwned(int, int, int)	SOURCE/GAME	0.721490	0.186866		shape=0.741;size=0.967;calls=1.000;alternate=buka21:?BuildingsOwned@playerData@@QAEHHHH@Z@0x0004c600:0.458433
0x000392a4	0x99	pol20	0x00070fda	int playerData::NumOfGivenArtifact(int)	SOURCE/GAME	0.789978	0.205991		shape=0.878;size=0.987;calls=1.000;alternate=buka21:?NumOfGivenArtifact@playerData@@QAEHH@Z@0x0004c6b4:0.433315
0x0003933d	0x386	pol20	0x000710f3	void ComputeUALoc(int)	SOURCE/GAME	0.536740	0.111532		shape=0.383;size=0.870;calls=1.000;alternate=buka21:?ComputeUALoc@@YIXH@Z@0x0004c7a3:0.528190
0x000396c3	0x1b0	pol20	0x0006cbdb	void hero::UpdateArmies(void)	SOURCE/HERO	0.466716	0.094616		shape=0.253;size=0.927;calls=0.727;alternate=buka21:?IconToBitmapScale@@YIXPAVicon@@PAVbitmap@@HHHHHHHHH@Z@0x000cc4e0:0.385934
0x00039873	0xb3	pol20	0x000717ac	int game::IsMobile(int)	SOURCE/GAME	0.596540	0.149964		shape=0.441;size=0.989;calls=1.000;alternate=buka21:?Select@button@@QAEFAAUtag_message@@@Z@0x000d3d70:0.376746
0x00039926	0x1e	pol20	0x00071861	class fullMap * game::GetWorldMapData(void)	SOURCE/GAME	0.970000	0.970000		instruction-sequence;alternate=buka21:?initBogusModel@@YIXXZ@0x000c7840:0.323750
0x00039944	0xd9	pol20	0x00039501	void philAI::SetupRelativeHeroStrengths(void)	SOURCE/PHILAI	0.529181	0.027811		shape=0.410;size=0.843;calls=1.000;alternate=buka21:?SetupRelativeHeroStrengths@philAI@@QAEXXZ@0x0007fc24:0.414306
0x00039a1d	0x5f	pol20	0x00085532	int game::TownIDToTownPos(class playerData *, int)	SOURCE/GAME	0.654961	0.000000		shape=0.600;size=0.979;calls=1.000;alternate=buka21:?TownIDToTownPos@game@@QAEHPAVplayerData@@H@Z@0x0005fd91:0.406382
0x00039a7c	0x74	pol20	0x000719f7	int game::RandomScan(signed char *, int, int, int, signed char)	SOURCE/GAME	0.603199	0.120962		shape=0.458;size=0.983;calls=1.000;alternate=buka21:?_UnwindNestedFrames@@YGXPAUEHRegistrationNode@@PAUEHExceptionRecord@@@Z@0x000d6a92:0.396640
0x00039af0	0x10e	pol20	0x00042677	int philAI::ChooseToFightForArtifact(int, int, int)	SOURCE/PHILAI	0.531524	0.010413		shape=0.449;size=0.926;calls=0.500;alternate=buka21:??1listBoxWidget@@UAE@XZ@0x000ce730:0.456673
0x00039bfe	0x8f	pol20	0x00071c80	int game::GetTownId(int, int)	SOURCE/GAME	0.573359	0.015577		shape=0.432;size=0.930;calls=1.000;alternate=buka21:?CongratsWait@@YIXXZ@0x0006d4bb:0.331991
0x00039c8d	0x87	pol20	0x00071d05	int game::GetMineId(int, int)	SOURCE/GAME	0.607359	0.023969		shape=0.476;size=0.978;calls=1.000;alternate=buka21:?CongratsWait@@YIXXZ@0x0006d4bb:0.347553
0x00039d14	0x129	pol20	0x00071d89	void GenerateStandardFileName(char *, char *)	SOURCE/GAME	0.809520	0.300298		shape=0.917;size=0.983;calls=1.000;alternate=buka21:?DeleteItem@dropListWidget@@QAEXH@Z@0x000d0240:0.448475
0x00039e3d	0x7b2	pol20	0x00089e6a	void highScoreManager::Update(void)	SOURCE/HISCORE	0.641828	0.007168	%s%s|%s.%s|%s.GM%d|.\DATA\|.\GAMES\|AUTOSAVE|PLYREXIT|REMOTE.GAM	shape=0.350;size=0.984;calls=0.617;strings=.\DATA\;alternate=buka21:?TransmitSaveGame@game@@QAEHHHH@Z@0x0005da83:0.618330
0x0003a5ef	0x9b2	pol20	0x000735bf	void game::LoadGame(char *, int, int)	SOURCE/GAME	0.707008	0.050142	%s%s|.\DATA\|.\GAMES\|NEWGAME|REMOTE.GAM	shape=0.540;size=0.798;calls=0.741;strings=%s%s|.\DATA\|.\GAMES\;alternate=buka21:?LoadGame@game@@QAEXPADHH@Z@0x0004e8d9:0.668603
0x0003afa1	0x581	pol20	0x00048e52	int CampaignHandler(struct tag_message &)	SOURCE/Campaign	0.444013	0.025439	A game requires at least one opponent.	shape=0.253;size=0.932;calls=0.500;alternate=buka21:?ProcessMouseMessage@listBoxWidget@@QAEHAAUtag_message@@@Z@0x000cf860:0.424199
0x0003b522	0x2c3	pol20	0x000b88d6	void game::UpdateNewGameWindow(void)	SOURCE/Newgame	0.502140	0.502140	%s %d%%|Difficulty Rating:	shape=0.341;size=0.492;calls=0.480;strings=%s %d%%;alternate=buka21:?UpdateNewGameWindow@game@@QAEXXZ@0x00076e3b:0.454910
0x0003b7e5	0x2c3	pol20	0x0002159c	void combatManager::SpellMessage(int, int)	SOURCE/SPELLS	0.454137	0.015332		shape=0.264;size=0.772;calls=0.833;alternate=buka21:?SetEnvironmentOrigin@advManager@@QAEXHHH@Z@0x000105eb:0.447058
0x0003baa8	0x3eb	buka21	0x000b3427	?InitMap@ExpCampaign@@QAEXXZ	SOURCE/X_CAMPGN	0.490495	0.049367	A large island of tight passes with a circular feel.|AES31000.map|Around the Bay|CNM51234.map|Claw ( Easy )|The Griffons will protect you until you are ready to make your move.|camp|hhjL|newgame.bin|origdata.bin	shape=0.201;size=0.596;calls=0.783;strings=origdata.bin;alternate=pol20:void ExpCampaign::InitMap(void)@0x000bb843:0.452660
0x0003be93	0x2ad	pol20	0x000bc00e	void ExpCampaign::ShowInfo(int, int)	SOURCE/X_CAMPGN	0.732851	0.039845	Are you sure you want to restart this scenario?|advmice.mse|campaign.bin	shape=0.547;size=0.824;calls=0.920;strings=Are you sure you want to restart this scenario?|advmice.mse;alternate=buka21:?ShowInfo@ExpCampaign@@QAEXHH@Z@0x000b3aba:0.710255
0x0003c140	0x7f	buka21	0x000b3427	?InitMap@ExpCampaign@@QAEXXZ	SOURCE/X_CAMPGN	0.246897	0.026931	origdata.bin	shape=0.124;size=0.075;calls=0.167;strings=origdata.bin;alternate=pol20:void ExpCampaign::InitMap(void)@0x000bb843:0.237857
0x0003c1bf	0x28c	pol20	0x000bb843	void ExpCampaign::InitMap(void)	SOURCE/X_CAMPGN	0.372397	0.057057	CAMP%d.CMP|origdata.bin	shape=0.228;size=0.327;calls=0.167;strings=origdata.bin;alternate=buka21:?InitMap@ExpCampaign@@QAEXXZ@0x000b3427:0.361177
0x0003c44b	0x1009	pol20	0x0001a783	void townManager::SetupThievesGuild(class heroWindow *, int)	SOURCE/TOWNMGR	0.500769	0.004432		shape=0.328;size=0.939;calls=0.980;alternate=buka21:?SetupCastle@townManager@@QAEXPAVheroWindow@@H@Z@0x00024320:0.465979
0x0003d454	0x6f	pol20	0x00010b29	void advManager::PurgeMapChangeQueue(void)	SOURCE/CURSOR	0.538877	0.068432		shape=0.351;size=0.949;calls=1.000;alternate=buka21:?_DestructExceptionObject@@YAXPAUEHExceptionRecord@@E@Z@0x000da26c:0.312250
0x0003d4c3	0x1e4	pol20	0x0000b569	struct mapCellExtra * fullMap::GetNewCellExtraObject(int, int)	EDITOR/mapcell	0.451621	0.000000		shape=0.260;size=0.965;calls=0.500;alternate=buka21:?SplitArmyHandler@@YIHAAUtag_message@@@Z@0x000aaa2e:0.404178
0x0003d6a7	0xc63	pol20	0x000493ba	void game::InitCampaignMap(void)	SOURCE/Campaign	0.457170	0.025964		shape=0.187;size=0.946;calls=0.857;alternate=buka21:?InitCampaignMap@game@@QAEXXZ@0x0002387e:0.421409
0x0003e30a	0x43a	pol20	0x00078b72	int game::LoadMap(char *)	SOURCE/GAME	0.682727	0.106393	%s%s|.\MAPS\	shape=0.323;size=0.946;calls=1.000;strings=%s%s|.\MAPS\;alternate=buka21:?LoadMap@game@@QAEHPAD@Z@0x00053b9e:0.657346
0x0003e744	0x321	pol20	0x000922e5	void combatManager::LoadArmies(void)	SOURCE/CMBTMGR	0.462894	0.035292		shape=0.276;size=0.913;calls=0.600;alternate=buka21:?ClaimTown@game@@QAEXHHH@Z@0x00053fd3:0.415111
0x0003ea65	0x2c9	pol20	0x00060465	void advManager::UpdateHeroLocator(int, int, int)	SOURCE/ADVMGR	0.365919	0.021329		shape=0.224;size=0.849;calls=0.000;alternate=buka21:?MessageHandler@ExpCampaign@@CIHAAUtag_message@@@Z@0x000b4e54:0.353450
0x0003ed2e	0x297	pol20	0x00079856	int game::ViewSpells(class hero *, int, int (*)(struct tag_message &), int)	SOURCE/GAME	0.661175	0.661175	No spells to cast.|spellwin.bin	shape=0.488;size=0.727;calls=0.733;strings=No spells to cast.|spellwin.bin;alternate=buka21:?ViewSpells@game@@QAEHPAVhero@@HP6IHAAUtag_message@@@ZH@Z@0x000546ee:0.637141
0x0003efc5	0xbb	pol20	0x00070345	int hero::GiveSS(int, int)	SOURCE/HERO	0.551272	0.056696		shape=0.392;size=0.979;calls=1.000;alternate=buka21:?SortStats@@YIXQAJQAC@Z@0x000ac5c7:0.447826
0x0003f080	0x1e0	pol20	0x0006cbdb	void hero::UpdateArmies(void)	SOURCE/HERO	0.573250	0.099551	%s[%d]	shape=0.459;size=0.971;calls=0.727;alternate=buka21:?UpdateArmies@hero@@QAEXXZ@0x00061520:0.463401
0x0003f260	0x4f8	pol20	0x00014f62	void townManager::SetArmyCommand(int)	SOURCE/TOWNMGR	0.358792	0.013772		shape=0.221;size=0.749;calls=0.556;alternate=buka21:?Draw@townObject@@QAEXH@Z@0x000a4923:0.356086
0x0003f758	0x175	pol20	0x0007a4cd	int ViewSpecialHandler(struct tag_message &)	SOURCE/GAME	0.526841	0.067693	hPgL	shape=0.342;size=0.982;calls=0.857;alternate=buka21:?ViewSpecialHandler@@YIHAAUtag_message@@@Z@0x000553d1:0.437152
0x0003f8cd	0x8e1	pol20	0x0007a649	void game::ViewArmy(int, int, int, int, class town *, int, int, int, class hero *, class army *, class armyGroup *, int)	SOURCE/GAME	0.639770	0.123694	 (%d)|%s%d|%s.wip|%s.wlk|armywin.bin|hPgL|swrdsman	shape=0.422;size=0.709;calls=0.817;strings= (%d)|%s%d|armywin.bin;alternate=buka21:?ViewArmy@game@@QAEXHHHHPAVtown@@HHHPAVhero@@PAVarmy@@PAVarmyGroup@@H@Z@0x00055529:0.612909
0x000401ae	0x1b8	pol20	0x0007b2cf	int ViewArmyHandler(struct tag_message &)	SOURCE/GAME	0.467763	0.467763	Are you sure you want to dismiss this army?	shape=0.304;size=0.434;calls=0.500;strings=Are you sure you want to dismiss this army?;alternate=buka21:?QuickViewRecruit@@YIXPAVtown@@H@Z@0x0008ceaa:0.439611
0x00040366	0xbf2	pol20	0x000ba39c	void game::ShowScenInfo(void)	SOURCE/Newgame	0.659472	0.010149	advmice.mse|bigfont.fnt|overban%01d.bmp|overmain.bmp|overview.icn|overwind.bin|smalfont.fnt	shape=0.318;size=0.958;calls=0.797;strings=advmice.mse|smalfont.fnt;alternate=buka21:?ShowScenInfo@game@@QAEXXZ@0x0007869f:0.613183
0x00040f58	0x28b	buka21	0x00073e34	_nb_init	SOURCE/netwin	0.364181	0.026941		shape=0.108;size=0.823;calls=0.750;alternate=pol20:int game::GetRandomNumTroops(int)@0x0007b6c4:0.294245
0x000411e3	0x3d	pol20	0x0007bd35	void game::TurnOnAIMusic(void)	SOURCE/GAME	0.748571	0.068087		shape=0.800;size=0.968;calls=1.000;alternate=buka21:?CancelComputerScreen@game@@QAEXXZ@0x0005bd55:0.435805
0x00041220	0x25	pol20	0x000d40b0	void setGlobalCRC(unsigned int)	BASE/Bzip	0.970000	0.000000		instruction-sequence;alternate=buka21:?_JumpToContinuation@@YGXPAXPAUEHRegistrationNode@@@Z@0x000d6a49:0.453882
0x00041245	0x4e1	pol20	0x0007bd99	void game::NextPlayer(void)	SOURCE/GAME	0.705988	0.297577	%s player turn.|AUTOSAVE	shape=0.457;size=0.873;calls=0.889;strings=AUTOSAVE;alternate=buka21:?NextPlayer@game@@QAEXXZ@0x00056c32:0.506997
0x00041726	0x280	pol20	0x0006c526	int hero::CalcMobility(void)	SOURCE/HERO	0.535166	0.042168		shape=0.364;size=0.986;calls=0.857;alternate=buka21:?TurnTo@advManager@@QAEXH@Z@0x00033e2c:0.372207
0x000419a6	0x463	pol20	0x000b718c	void game::InitNewGame(struct SMapHeader *)	SOURCE/Newgame	0.430649	0.007521		shape=0.268;size=0.961;calls=0.250;alternate=buka21:?InitNewGame@game@@QAEXPAUSMapHeader@@@Z@0x000756e8:0.378818
0x00041e09	0x84b	pol20	0x000bb843	void ExpCampaign::InitMap(void)	SOURCE/X_CAMPGN	0.455593	0.013337		shape=0.206;size=0.940;calls=0.833;alternate=buka21:?PerDay@game@@QAEXXZ@0x000574c6:0.429436
0x00042654	0x2e1	pol20	0x0007ec44	void game::PerMonth(void)	SOURCE/GAME	0.500605	0.038488		shape=0.381;size=0.833;calls=0.778;alternate=buka21:?DoHeroSplit@@YIXHH@Z@0x00064415:0.436850
0x00042935	0x67f	pol20	0x000273df	void combatManager::ShowMassSpell(signed char (* const)[20], int, int)	SOURCE/SPELLS	0.438053	0.007804		shape=0.250;size=0.970;calls=0.364;alternate=buka21:?ShowMassSpell@combatManager@@QAEXQAY0BE@CHH@Z@0x0009ea07:0.402778
0x00042fb4	0x3b4	pol20	0x00055fbd	void swapManager::SplitMons(void)	SOURCE/SWAPMGR	0.431635	0.020490		shape=0.217;size=0.954;calls=0.500;alternate=buka21:?SplitMons@swapManager@@QAEXXZ@0x000a3c30:0.410516
0x00043368	0x659	pol20	0x0007f5f1	void game::RandomizeMine(int, int)	SOURCE/GAME	0.524114	0.115510		shape=0.304;size=0.961;calls=1.000;alternate=buka21:?RandomizeMine@game@@QAEXHH@Z@0x0005a40e:0.423538
0x000439c1	0x79	pol20	0x0008d423	void fileRequester::SetupFiles(void)	SOURCE/REQUEST	0.532090	0.048870		shape=0.400;size=0.893;calls=1.000;alternate=buka21:?CongratsWait@@YIXXZ@0x0006d4bb:0.432321
0x00043a3a	0x102	pol20	0x00070685	void hero::DoSSLevelDialog(int, int)	SOURCE/HERO	0.503339	0.042988		shape=0.315;size=0.946;calls=0.800;alternate=buka21:??0bitmap@@QAE@K@Z@0x000c5df0:0.390844
0x00043b3c	0x2e0	pol20	0x000800a6	void game::SetRandomHeroArmies(int, int)	SOURCE/GAME	0.618267	0.186225		shape=0.570;size=0.829;calls=1.000;alternate=buka21:?SplitArmyHandler@@YIHAAUtag_message@@@Z@0x000aaa2e:0.425293
0x00043e1c	0x2cd	pol20	0x00032230	void strip::constructor(int, int, int, unsigned long int, int, class armyGroup *, int, int, int)	SOURCE/STRIP	0.461959	0.049281		shape=0.315;size=0.890;calls=0.438;alternate=buka21:??0strip@@QAE@HHHKHPAVarmyGroup@@HHH@Z@0x000a18a0:0.439983
0x000440e9	0x259	pol20	0x00080b64	void game::SetVisibility(int, int, int, int)	SOURCE/GAME	0.514645	0.161304		shape=0.316;size=0.932;calls=1.000;alternate=buka21:?SetVisibility@game@@QAEXHHHH@Z@0x0005b736:0.449662
0x00044342	0xfc	pol20	0x00080e6c	void game::GiveArmy(class armyGroup *, int, int, int)	SOURCE/GAME	1.000000	1.000000		normalized-instructions;alternate=buka21:?GiveArmy@game@@QAEXPAVarmyGroup@@HHH@Z@0x0005ba0c:0.542661
0x0004443e	0x8c	pol20	0x00080f68	int game::ExperienceValueOfStack(class armyGroup *, class hero *)	SOURCE/GAME	0.742155	0.168141		shape=0.780;size=0.966;calls=1.000;alternate=buka21:?ExperienceValueOfStack@game@@QAEHPAVarmyGroup@@PAVhero@@@Z@0x0005bad4:0.491573
0x000444ca	0x92	buka21	0x000c0530	?SGenRand@@YIHXZ	BASE/Misc	0.488668	0.024383		shape=0.203;size=1.000;calls=1.000;alternate=pol20:void game::RandomizeBarrier(class mapCell *)@0x00078aea:0.482175
0x0004455c	0x52	pol20	0x0006c462	void hero::Write(int, signed char)	SOURCE/HERO	0.556348	0.000000		shape=0.368;size=0.988;calls=1.000;alternate=buka21:__CallSettingFrame@12@0x000da300:0.441803
0x000445ae	0x89	pol20	0x0006bbea	int GetMobilityFrame(int)	SOURCE/ADVMGR	0.500528	0.015883		shape=0.300;size=0.927;calls=1.000;alternate=buka21:?SIncRandomize@@YIXHH@Z@0x000c0470:0.445259
0x00044637	0x24	pol20	0x000bb734	void ExpCampaign::ResetBonusChoices(void)	SOURCE/X_CAMPGN	0.595763	0.000000		shape=0.524;size=0.878;calls=1.000;alternate=buka21:?SRand@@YIXH@Z@0x000c0510:0.488870
0x0004465b	0xbf	pol20	0x00080ff9	int game::GetLuck(class hero *, class army *, class town *)	SOURCE/GAME	0.517605	0.106272		shape=0.556;size=0.650;calls=0.667;alternate=buka21:?CallCatchBlock@@YAPAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAU_CONTEXT@@PBU_s_FuncInfo@@PAXHK@Z@0x000d9f63:0.407229
0x0004471a	0x350	pol20	0x00069bef	int advManager::FindAdjacentMonster(int, int, int *, int *, int, int)	SOURCE/ADVMGR	0.617693	0.108517		shape=0.653;size=0.866;calls=0.667;alternate=buka21:?FindAdjacentMonster@advManager@@QAEHHHPAH0HH@Z@0x000136da:0.502628
0x00044a6a	0xde	pol20	0x0008111f	void game::SetupAdjacentMons(void)	SOURCE/GAME	0.605592	0.135908		shape=0.500;size=0.921;calls=1.000;alternate=buka21:?SetupAdjacentMons@game@@QAEXXZ@0x0005bc76:0.519474
0x00044b48	0x61	pol20	0x00081210	void game::CancelComputerScreen(void)	SOURCE/GAME	1.000000	1.000000		normalized-instructions;alternate=buka21:?CancelComputerScreen@game@@QAEXXZ@0x0005bd55:0.526467
0x00044ba9	0x115	pol20	0x00081271	void game::ShowComputerScreen(void)	SOURCE/GAME	0.634354	0.094041		shape=0.652;size=0.856;calls=0.778;alternate=buka21:??0bitmap@@QAE@K@Z@0x000c5df0:0.481416
0x00044cbe	0xa8	pol20	0x0009e306	void FileError(char *)	SOURCE/KB	0.616681	0.006681	herologo.til	shape=0.513;size=0.964;calls=1.000;alternate=buka21:?CallCatchBlock@@YAPAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAU_CONTEXT@@PBU_s_FuncInfo@@PAXHK@Z@0x000d9f63:0.538656
0x00044d66	0x155	pol20	0x000813fe	void game::WaitForPlayer(char *, int)	SOURCE/GAME	0.650692	0.114452		shape=0.625;size=0.947;calls=0.833;alternate=buka21:?WaitForPlayer@game@@QAEXPADH@Z@0x0005bf1f:0.547163
0x00044ebb	0xb2	pol20	0x00078a49	void game::InitializePasswords(void)	SOURCE/GAME	0.485981	0.038640		shape=0.302;size=0.904;calls=1.000;alternate=buka21:?InitRandomArtifacts@game@@QAEXXZ@0x0005a930:0.470880
0x00044f6d	0x129	pol20	0x00039501	void philAI::SetupRelativeHeroStrengths(void)	SOURCE/PHILAI	0.428314	0.002695		shape=0.316;size=0.616;calls=1.000;alternate=buka21:?Open@mouseManager@@UAEHH@Z@0x000b9180:0.388375
0x00045096	0x213	pol20	0x0000340e	void combatManager::SetupGridForArmy(class army *)	SOURCE/DRAWING	0.486464	0.036079		shape=0.342;size=1.000;calls=0.333;alternate=buka21:?SetupExtraStuff@townManager@@QAEXXZ@0x000a4d79:0.428511
0x000452a9	0x347	pol20	0x000922e5	void combatManager::LoadArmies(void)	SOURCE/CMBTMGR	0.500034	0.031561		shape=0.278;size=0.957;calls=0.833;alternate=buka21:?SpellEffect@army@@QAEXHHH@Z@0x0001f4ff:0.415697
0x000455f0	0x3b5	pol20	0x00082cbb	void game::CheckHeroConsistency(void)	SOURCE/GAME	0.572588	0.064159		shape=0.585;size=0.691;calls=1.000;alternate=buka21:?CheckHeroConsistency@game@@QAEXXZ@0x0005d5ba:0.487324
0x000459a5	0x6e9	pol20	0x00083219	int game::TransmitSaveGame(int, int, int)	SOURCE/GAME	0.790336	0.118722	%s%s|.\DATA\|PostWait|PreWait|REMOTE.GAM|Sending Data|Start Seg #|Transmit End|Transmit Game Start|Transmit Start	shape=0.597;size=0.971;calls=0.886;strings=%s%s|.\DATA\|PostWait;alternate=buka21:?TransmitSaveGame@game@@QAEHHHH@Z@0x0005da83:0.660125
0x0004608e	0x579	pol20	0x00083937	int game::ReceiveSaveGame(int, int, int, int)	SOURCE/GAME	0.740217	0.107945	%s%s|.\DATA\|Error receiving data.  Keep trying??|REMOTE.GAM|Receive End|Receiving Data	shape=0.607;size=0.835;calls=0.714;strings=%s%s|.\DATA\|Receive End;alternate=buka21:?ReceiveSaveGame@game@@QAEHHHHH@Z@0x0005e236:0.655741
0x00046607	0x42b	pol20	0x00083fc4	void game::DoNewTurn(void)	SOURCE/GAME	0.585808	0.101971		shape=0.476;size=0.962;calls=0.867;alternate=buka21:?DoNewTurn@game@@QAEXXZ@0x0005e8fe:0.487826
0x00046a32	0x58	pol20	0x0008c5ed	int armyGroup::GetNumArmies(void)	SOURCE/ARMYGRP	0.970000	0.000000		instruction-sequence;alternate=buka21:?_UnwindNestedFrames@@YGXPAUEHRegistrationNode@@PAUEHExceptionRecord@@@Z@0x000d6a92:0.360815
0x00046a8a	0x36f	buka21	0x00053b9e	?LoadMap@game@@QAEHPAD@Z	SOURCE/GAME	0.550977	0.003033	.MAP|.\MAPS\|????1???.MAP|?????2??.MAP|??????3?.MAP|???????4.MAP|reqextra.bin	shape=0.197;size=0.816;calls=0.893;strings=.\MAPS\;alternate=pol20:void game::GetMap(void)@0x000b6f40:0.549589
0x00046df9	0x98	pol20	0x00084471	int game::GetNumThievesGuilds(int)	SOURCE/GAME	0.622077	0.064946		shape=0.509;size=0.974;calls=1.000;alternate=buka21:?TurnsToBuy@philAI@@QAEMQAH@Z@0x00084575:0.379435
0x00046e91	0x30f	buka21	0x0007e5ac	?CheckForCreatureUpgrades@philAI@@QAEXXZ	SOURCE/PHILAI	0.442873	0.128798		shape=0.153;size=0.975;calls=1.000;alternate=pol20:int game::CalcDifficultyRating(void)@0x0008450d:0.361399
0x000471a0	0x138	pol20	0x00084620	int CalcBaseScore(int)	SOURCE/GAME	0.596771	0.188450		shape=0.754;size=0.637;calls=0.625;alternate=buka21:?GetNewCellExtraIndex@fullMap@@QAEHXZ@0x00072290:0.431450
0x000472d8	0x44e	pol20	0x000ba39c	void game::ShowScenInfo(void)	SOURCE/Newgame	0.427174	0.427174	%d%%|sceninfo.bin	shape=0.294;size=0.376;calls=0.319;strings=sceninfo.bin;alternate=buka21:?ShowScenInfo@game@@QAEXXZ@0x0007869f:0.394748
0x00047726	0x14f	pol20	0x00086153	void CheckValidAvailableHeroes(void)	SOURCE/GAME	0.526747	0.105546		shape=0.321;size=0.964;calls=1.000;alternate=buka21:?SwapMons@swapManager@@QAEXXZ@0x000a3699:0.402205
0x00047875	0xab	pol20	0x0008480a	void game::RestoreCell(int, int, int, int, class mapCell *, int)	SOURCE/GAME	0.720219	0.185133		shape=0.756;size=0.945;calls=1.000;alternate=buka21:?RestoreCell@game@@QAEXHHHHPAVmapCell@@H@Z@0x0005f13c:0.572404
0x00047920	0x3c	pol20	0x0008c040	void armyGroup::constructor(void)	SOURCE/ARMYGRP	1.000000	1.000000		normalized-instructions;alternate=buka21:??0armyGroup@@QAE@XZ@0x00021710:0.513410
0x0004795c	0x18	pol20	0x0008c07c	void armyGroup::View(int)	SOURCE/ARMYGRP	1.000000	0.000000		normalized-instructions;alternate=buka21:_strncmp@0x000d7f60:0.291751
